,Date,High,Low,Price,SAR,Upper Band,Middle Band,Lower Band
1365,1-Nov-15,333.5,313.6,330.7,307.2,337.9909592,318.86,299.7290408
1366,2-Nov-15,372.5,326.8,365,307.2,367.2712324,330.96,294.6487676
1367,3-Nov-15,423.9,361.9,405.3,313.6,414.0459197,349.04,284.0340803
1368,4-Nov-15,503.4,366.7,409.2,326.8,440.8967618,365.24,289.5832382
1369,5-Nov-15,449.1,371,388,361.9,437.6853064,379.64,321.5946936
1370,6-Nov-15,396.7,351.5,375.6,503.4,422.4379597,388.62,354.8020403
1371,7-Nov-15,392.2,371.7,384.6,473.02,418.0114271,392.54,367.0685729
1372,8-Nov-15,390.3,365.7,374,448.716,411.5143892,386.28,361.0456108
1373,9-Nov-15,388.8,360.9,381,429.2728,391.2030299,380.64,370.0769701
1374,10-Nov-15,383.4,327,340.2,413.71824,402.8759494,371.08,339.2840506
1375,11-Nov-15,343.6,300.8,314,396.374592,413.4775438,358.76,304.0424562
1376,12-Nov-15,346.2,314.1,336.6,383.4,399.000321,349.16,299.319679
1377,13-Nov-15,343.6,326.2,338.5,366.88,385.4155717,342.06,298.7044283
1378,14-Nov-15,340.7,329,333.4,353.664,351.6219705,332.54,313.4580295
1379,15-Nov-15,336.4,315,321.1,343.6,347.7859487,328.72,309.6540513
1380,16-Nov-15,335,315.2,332.1,340.7,344.459802,332.34,320.220198
1381,17-Nov-15,342.5,331,336.3,300.8,344.3175413,332.28,320.2424587
1382,18-Nov-15,338.8,328.1,336,309.14,342.9165345,331.78,320.6434655
1383,19-Nov-15,336.4,324.5,326.5,315.812,342.0879425,330.4,318.7120575
1384,20-Nov-15,326.8,309.5,322.2,342.5,341.6206545,330.62,319.6193455
1385,21-Nov-15,329,319,327.5,336.4,340.8204316,329.7,318.5795684
1386,22-Nov-15,327.9,320.4,324.7,331.02,336.7227191,327.38,318.0372809
1387,23-Nov-15,327,320.9,323.6,329,328.7304047,324.9,321.0695953
1388,24-Nov-15,323.8,315.8,320.1,327.9,328.5699899,323.62,318.6700101
1389,25-Nov-15,331,316,329.9,309.5,331.8647446,325.16,318.4552554
1390,26-Nov-15,369.1,329.4,354,313.8,354.8241047,330.46,306.0958953
1391,27-Nov-15,366.7,348.2,358.9,316,369.3467159,337.3,305.2532841
1392,28-Nov-15,362.1,351.2,358.7,326.62,376.663259,344.32,311.976741
1393,29-Nov-15,376,355.6,373.3,335.116,383.1705229,354.96,326.7494771
1394,30-Nov-15,384.5,370,376.9,343.2928,382.3900194,364.36,346.3299806
1395,1-Dec-15,380,353.2,362.7,351.53424,381.2430512,366.1,350.9569488
1396,2-Dec-15,363.1,346.2,359.1,384.5,381.2076342,366.14,351.0723658
1397,3-Dec-15,371.1,352.9,360.7,380,380.8852292,366.54,352.1947708
1398,4-Dec-15,364.4,354.3,363.2,373.24,377.2412578,364.52,351.7987422
1399,5-Dec-15,394,362.2,390,346.2,390.1865963,367.14,344.0934037
1400,6-Dec-15,406.8,386,390.6,354.3,401.5492629,372.72,343.8907371
1401,7-Dec-15,403.8,384.9,396.7,362.2,410.5146362,380.24,349.9653638
1402,8-Dec-15,421.4,388.4,420.8,371.12,428.9924598,392.26,355.5275402
1403,9-Dec-15,426,406.5,418.7,381.176,430.5648819,403.36,376.1551181
1404,10-Dec-15,421,411.2,414.9,388.4,432.9296238,408.34,383.7503762
1405,11-Dec-15,457,414.8,456.3,395.92,460.2404747,421.48,382.7195253
1406,12-Dec-15,475,404.4,435.7,475,459.7683978,429.28,398.7916022
1407,13-Dec-15,443.8,418.3,433,475,461.0333144,431.72,402.4066856
1408,14-Dec-15,448.1,427.6,442.6,475,463.4621958,436.5,409.5378042
1409,15-Dec-15,467,442.5,466.5,404.4,472.269998,446.82,421.370002
1410,16-Dec-15,467,440,455,416.92,471.6411802,446.56,421.4788198
1411,17-Dec-15,458.5,446.3,455.8,426.936,473.7828964,450.58,427.3771036
1412,18-Dec-15,466.6,452,463.5,434.9488,473.2881426,456.68,440.0718574
1413,19-Dec-15,467,452.8,462.5,441.35904,469.658311,460.66,451.661689
1414,20-Dec-15,462.7,431.8,442.6,467,470.8206292,455.88,440.9393708
1415,21-Dec-15,445.9,424.9,437.9,467,473.3032627,452.46,431.6167373
1416,22-Dec-15,443.6,433.5,435.6,462.7,472.6612541,448.42,424.1787459
1417,23-Dec-15,445.8,434.6,442.6,455.14,463.2905013,444.24,425.1894987
1418,24-Dec-15,459,442.5,456.1,424.9,457.178073,442.96,428.741927
1419,25-Dec-15,460,445.9,455.5,431.72,462.895852,445.54,428.184148
1420,26-Dec-15,459.3,405.5,416.5,460,470.5160011,441.26,412.0039989
1421,27-Dec-15,424.9,407,422.4,460,471.5891735,438.62,405.6508265
1422,28-Dec-15,429,417,420.2,459.3,469.7131584,434.14,398.5668416
1423,29-Dec-15,432.2,418,431.9,448.54,457.4063694,429.3,401.1936306
1424,30-Dec-15,434,420,424.7,439.932,433.4337651,423.14,412.8462349
1425,31-Dec-15,432.6,412.5,429,434,434.1934554,425.64,417.0865446
1426,1-Jan-16,436.5,426.3,434,405.5,437.9171884,427.96,418.0028116
1427,2-Jan-16,435.8,430,432.7,411.7,437.0891478,430.46,423.8308522
1428,3-Jan-16,433.1,422,428.7,416.66,436.3870694,429.82,423.2529306
1429,4-Jan-16,435.7,427,432.9,420.628,435.8172468,431.46,427.1027532
1430,5-Jan-16,434.9,428.2,431.8,422,435.6231098,432.02,428.4168902
1431,6-Jan-16,432.2,425,428,424.9,434.9448515,430.82,426.6951485
1432,7-Jan-16,461.9,427.1,459,425,459.2922037,436.08,412.8677963
1433,8-Jan-16,465,446.8,454,425,466.6296371,441.14,415.6503629
1434,9-Jan-16,456,447.5,449.2,427.1,468.993983,444.4,419.806017
1435,10-Jan-16,450.3,441,449.4,434.68,469.0929639,447.92,426.7470361
1436,11-Jan-16,452.5,443.6,449.3,440.744,459.9119079,452.18,444.4480921
1437,12-Jan-16,449.6,429.3,432,465,462.0022994,446.78,431.5577006
1438,13-Jan-16,436.4,416.4,431.1,457.86,459.6011494,442.2,424.7988506
1439,14-Jan-16,434.9,426,429.3,449.6,456.4783241,438.22,419.9616759
1440,15-Jan-16,429.4,358,358.9,442.96,483.0188267,420.12,357.2211733
1441,16-Jan-16,392.4,353.2,388.4,434.9,466.9874521,407.94,348.8925479
1442,17-Jan-16,392.8,378.8,382.1,429.4,454.1672736,397.96,341.7527264
1443,18-Jan-16,389.4,375.1,387,414.16,434.5886259,389.14,343.6913741
1444,19-Jan-16,388.4,377.4,379,401.968,400.3581202,379.08,357.8018798
1445,20-Jan-16,428,375,419.4,353.2,420.1954166,391.18,362.1645834
1446,21-Jan-16,424.6,405,411,368.16,428.3841858,395.7,363.0158142
1447,22-Jan-16,411.2,371.3,381,428,428.5400423,395.48,362.4199577
1448,23-Jan-16,394,379.9,385.6,424.6,428.5648917,395.2,361.8351083
1449,24-Jan-16,407,385.1,402.8,413.94,429.2659994,399.96,370.6540006
1450,25-Jan-16,402.8,384,391,407,416.4540028,394.28,372.1059972
1451,26-Jan-16,398,387.5,391.3,407,404.9362187,390.34,375.7437813
1452,27-Jan-16,397,389.7,395,402.8,404.5098549,393.14,381.7701451
1453,28-Jan-16,395.5,375.6,378.4,398,407.4896168,391.7,375.9103832
1454,29-Jan-16,385.3,360.2,377.6,397,401.0886382,386.66,372.2313618
1455,30-Jan-16,380.5,374,377,395.5,399.2356171,383.86,368.4843829
1456,31-Jan-16,378.9,362.6,365.5,388.44,397.5492971,378.7,359.8507029
1457,1-Feb-16,379,363.3,371.4,382.792,383.7913404,373.98,364.1686596
1458,2-Feb-16,374.8,369.9,372.9,379,381.6393607,372.88,364.1206393
1459,3-Feb-16,374,366,369,379,378.8485369,371.16,363.4714631
1460,4-Feb-16,393.9,368.6,389.8,360.2,390.5596675,373.72,356.8803325
1461,5-Feb-16,392.6,384.5,386.5,366,394.938296,377.92,360.901704
1462,6-Feb-16,386.5,366.4,373.8,393.9,394.779011,378.4,362.020989
1463,7-Feb-16,377.8,369.2,372,392.6,394.8546145,378.22,361.5853855
1464,8-Feb-16,376.7,369.1,370.5,387.36,394.5207,378.52,362.5193
1465,9-Feb-16,377.6,370.3,374,383.168,386.7895057,375.36,363.9304943
1466,10-Feb-16,386.5,373.1,380.9,366.4,381.3736947,374.24,367.1063053
1467,11-Feb-16,383,372.3,378,370.3,382.7756091,375.08,367.3843909
1468,12-Feb-16,383.5,377.1,383,372.3,386.3604405,377.28,368.1995595
1469,13-Feb-16,393,382.6,393,372.3,394.5226214,381.78,369.0373786
1470,14-Feb-16,408.7,393,408.3,376.44,410.738905,388.64,366.541095
1471,15-Feb-16,412.5,395.4,399.9,382.6,414.4423999,392.44,370.4376001
1472,16-Feb-16,408.8,398.7,407.3,388.58,417.1836437,398.3,379.4163563
1473,17-Feb-16,421.7,405.3,414.9,393.364,419.744873,404.68,389.615127
1474,18-Feb-16,426,413.1,421.5,398.7,425.0149718,410.38,395.7450282
1475,19-Feb-16,422.5,412,420,404.16,428.9327851,412.72,396.5072149
1476,20-Feb-16,445,419.7,438.7,408.528,441.2277806,420.48,399.7322194
1477,21-Feb-16,451.2,428.3,440.5,412,447.9954018,427.12,406.2445982
1478,22-Feb-16,442.5,433.4,440.3,419.7,450.9633686,432.2,413.4366314
1479,23-Feb-16,442.6,416.3,421.1,451.2,451.0676753,432.12,413.1723247
1480,24-Feb-16,427.5,410.7,426.4,444.22,449.5592079,433.4,417.2407921
1481,25-Feb-16,430,419.5,424.9,442.6,446.9488197,430.64,414.3311803
1482,26-Feb-16,435.3,420,435.3,436.22,443.7861905,429.6,415.4138095
1483,27-Feb-16,438,431.8,434.2,410.7,439.3631872,428.38,417.3968128
1484,28-Feb-16,437.8,422.1,434.5,416.16,439.974348,431.06,422.145652
1485,29-Feb-16,444.8,430.5,439.2,420.528,443.0479584,433.62,424.1920416
1486,1-Mar-16,442.8,428.5,434.8,422.1,439.2726013,435.6,431.9273987
1487,2-Mar-16,436.3,421.1,422.2,444.8,444.3644807,432.98,421.5955193
1488,3-Mar-16,424.4,416.4,420.6,442.8,445.1406451,430.26,415.3793549
1489,4-Mar-16,424,407.7,408.8,437.52,446.7948333,425.12,403.4451667
1490,5-Mar-16,410.1,389.7,397.4,431.556,442.1836425,416.76,391.3363575
1491,6-Mar-16,409.5,392,403.9,424,429.6991632,410.58,391.4608368
1492,7-Mar-16,415.3,401.6,412.7,417.14,424.3859989,408.68,392.9740011
1493,8-Mar-16,415.9,406,411.4,389.7,418.0375712,406.84,395.6424288
1494,9-Mar-16,414.5,407.8,412.9,394.94,419.8666212,407.66,395.4533788
1495,10-Mar-16,417.2,410.7,416.5,399.132,419.7826743,411.48,403.1773257
1496,11-Mar-16,423.6,415.5,420.5,402.7456,421.4308371,414.8,408.1691629
1497,12-Mar-16,421.8,406.5,410,423.6,421.8564202,414.26,406.6635798
1498,13-Mar-16,416,410,411.8,423.6,421.821818,414.34,406.858182
1499,14-Mar-16,417.9,411.8,416,421.8,422.3752276,414.96,407.5447724
1500,15-Mar-16,418.8,412.8,415.5,406.5,422.0512002,414.76,407.4687998
1501,16-Mar-16,418,414,417.3,408.96,419.6269411,414.12,408.6130589
1502,17-Mar-16,420.6,416.7,418.8,410.928,420.5574352,415.88,411.2025648
1503,18-Mar-16,418.9,403,407.7,420.6,422.7672433,415.06,407.3527567
1504,19-Mar-16,410.7,404,408.4,420.6,422.7561597,413.54,404.3238403
1505,20-Mar-16,413,407.9,411.3,418.9,421.8135065,412.7,403.5864935
1506,21-Mar-16,412.1,406,411.9,415.72,419.4923821,411.62,403.7476179
1507,22-Mar-16,418.7,409.9,417.7,403,418.478983,411.4,404.321017
1508,23-Mar-16,419.7,415.8,418.1,406,421.080421,413.48,405.879579
1509,24-Mar-16,418.1,414,415.3,408.74,420.5304144,414.86,409.1895856
1510,25-Mar-16,417,413,416,410.932,420.2181444,415.8,411.3818556
1511,26-Mar-16,418.7,414.5,416.7,412.6856,418.8369208,416.76,414.6830792
1512,27-Mar-16,431,415.8,427.4,413,427.5949424,418.7,409.8050576
1513,28-Mar-16,428,422.4,424.1,414.5,429.7183502,419.9,410.0816498
1514,29-Mar-16,426.4,407.5,415.8,431,429.637427,420,410.362573
1515,30-Mar-16,416,408.6,413.2,428,430.2018586,419.44,408.6781414
1516,31-Mar-16,418.3,413,416,426.4,430.2178753,419.3,408.3821247
1517,1-Apr-16,417.6,414,417.6,422.62,424.6651348,417.34,410.0148652
1518,2-Apr-16,422.8,417.5,420.3,407.5,421.2488757,416.58,411.9111243
1519,3-Apr-16,421.7,417.6,420.6,410.56,423.0675311,417.54,412.0124689
1520,4-Apr-16,421.2,416.3,420.5,413.008,422.7373788,419,415.2626212
1521,5-Apr-16,424.6,419.6,423.8,414.9664,424.4926327,420.56,416.6273673
1522,6-Apr-16,424.5,421.7,422.6,416.3,424.3502688,421.56,418.7697312
1523,7-Apr-16,422.9,417.8,422.3,424.6,424.4726878,421.96,419.4473122
1524,8-Apr-16,424.5,415.5,418.5,415.5,425.2421075,421.54,417.8378925
1525,9-Apr-16,418.8,412,418.5,424.5,425.5664659,421.14,416.7135341
1526,10-Apr-16,422.8,417.5,421.3,424.5,424.239111,420.64,417.040889
1527,11-Apr-16,423.9,418.8,423.7,412,425.0045868,420.86,416.7154132
1528,12-Apr-16,430,423.7,426.6,414.38,427.9584613,421.72,415.4815387
1529,13-Apr-16,427.7,423,424.8,417.504,428.6246789,422.98,417.3353211
1530,14-Apr-16,426.4,424,426,420.0032,428.2353162,424.48,420.7246838
1531,15-Apr-16,432.4,426,431.5,422.00256,431.8856686,426.52,421.1543314
1532,16-Apr-16,435.7,430.5,432,424,434.1323441,428.18,422.2276559
1533,17-Apr-16,433.5,426.4,428.5,426,434.2991289,428.56,422.8208711
1534,18-Apr-16,430.9,426.5,430,426.4,433.9543082,429.6,425.2456918
1535,19-Apr-16,439,428.5,437.8,426.4,438.2928982,431.96,425.6271018
1536,20-Apr-16,446.5,436.6,444,426.5,445.9013985,434.46,423.0186015
1537,21-Apr-16,454.5,442.3,452,428.5,456.0152157,438.46,420.9047843
1538,22-Apr-16,453.1,444.5,447.8,433.7,457.7800906,442.32,426.8599094
1539,23-Apr-16,454.6,445.7,453.7,437.86,458.5195637,447.06,435.6004363
1540,24-Apr-16,465,450.2,463,441.208,464.9212324,452.1,439.2787676
1541,25-Apr-16,471.6,455,461.8,445.7,467.3421916,455.66,443.9778084
1542,26-Apr-16,472,461.8,468.1,450.2,473.3052002,458.88,444.4547998
1543,27-Apr-16,469.7,443.4,445.1,472,474.4836551,458.34,442.1963449
1544,28-Apr-16,450.8,435,450.5,472,474.7566116,457.7,440.6433884
1545,29-Apr-16,457.4,445.8,455.3,469.7,472.3950731,456.16,439.9249269
1546,30-Apr-16,456,445.1,446.6,462.76,469.6813526,453.12,436.5586474
1547,1-May-16,453,445.7,451.1,457.4,456.9159989,449.72,442.5240011
1548,2-May-16,452.5,436,443.7,456,457.4015074,449.44,441.4784926
1549,3-May-16,452,440.1,450.4,453,457.3712515,449.42,441.4687485
1550,4-May-16,451,445.1,447.4,452.5,453.2104376,447.84,442.4695624
1551,5-May-16,450.4,446.1,448.4,452,453.4291491,448.2,442.9708509
1552,6-May-16,465,448,461.2,435,462.0307747,450.22,438.4092253
1553,7-May-16,463,458.3,460.2,441,465.4198487,453.52,441.6201513
1554,8-May-16,461.6,456,459.9,445.8,467.7464918,455.42,443.0935082
1555,9-May-16,465.4,457.8,461.6,449.64,468.1986921,458.26,448.3213079
1556,10-May-16,464,446.2,450.7,465.4,466.836551,458.72,450.603449
1557,11-May-16,454.7,450,452.3,465.4,465.9542998,456.94,447.9257002
1558,12-May-16,456.1,445.9,455,464,464.3522186,455.9,447.4477814
1559,13-May-16,457.5,452,455.8,460.38,462.5605347,455.08,447.5994653
1560,14-May-16,458.5,454.1,455.8,445.9,458.0409708,453.92,449.7990292
1561,15-May-16,460.7,454.7,457.9,448.42,458.9746369,455.36,451.7453631
1562,16-May-16,459,451,453,450.876,458.6546791,455.5,452.3453209
1563,17-May-16,454.9,451,453.2,460.7,458.8095504,455.14,451.4704496
1564,18-May-16,456.9,451.5,453.5,459,458.4776835,454.68,450.8823165
1565,19-May-16,454.7,433,435,457.4,466.4585821,450.52,434.5814179
1566,20-May-16,443.1,433,441.6,456.9,462.4787253,447.26,432.0412747
1567,21-May-16,442.2,437,440.8,454.7,459.4768209,444.82,430.1631791
1568,22-May-16,441,435.1,437.5,450.36,454.4106873,441.68,428.9493127
1569,23-May-16,444.4,436.5,443.7,446.888,445.9004854,439.72,433.5395146
1570,24-May-16,447.8,442.4,445,433,446.8851137,441.72,436.5548863
1571,25-May-16,450.4,443,449.1,435.96,451.0454968,443.22,435.3945032
1572,26-May-16,454.7,446,454,438.848,456.8891251,445.86,434.8308749
1573,27-May-16,482.3,453.6,472,442.0184,473.300925,452.76,432.219075
1574,28-May-16,541,471,527,446,529.8790969,469.42,408.9609031
1575,29-May-16,567,512.5,531,453.6,557.5322726,486.62,415.7077274
1576,30-May-16,548.4,521.1,532.9,471,570.4041031,503.38,436.3558969
1577,31-May-16,546.5,518,530.7,490.2,565.5960749,518.72,471.8439251
1578,1-Jun-16,546.1,523.8,536.8,505.56,538.069241,531.68,525.290759
1579,2-Jun-16,543.7,532.4,538.8,517.848,540.4880695,534.04,527.5919305
1580,3-Jun-16,579,535.8,570.9,523.8,571.4545104,542.02,512.5854896
1581,4-Jun-16,593.7,561.5,572.7,532.4,586.027391,549.98,513.932609
1582,5-Jun-16,586,565.2,574,535.8,592.7519568,558.64,524.5280432
1583,6-Jun-16,588.5,574,585.2,547.38,599.4900882,568.32,537.1499118
1584,7-Jun-16,592.1,561.3,576.9,556.644,585.9931388,575.94,565.8868612
1585,8-Jun-16,585,571.1,583,561.3,588.2186815,578.36,568.5013185
1586,9-Jun-16,583.7,570,575.5,561.3,587.6866641,578.92,570.1533359
1587,10-Jun-16,582.4,572.5,580.1,567.78,587.3960044,580.14,572.8839956
1588,11-Jun-16,615,579.3,614.5,570,614.9706058,586,557.0293942
